meter_reading;primary_use;square_feet;year_built;floor_count;air_temperature;cloud_coverage;dew_temperature;precip_depth_1_hr;sea_level_pressure;wind_direction;wind_speed
135.2295001;Office;45017;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
147.8387395;Lodging/residential;106440;1963;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
100.1591333;Lodging/residential;111304;1964;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
56.97620399;Entertainment/public assembly;51999;1974;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
12.95629925;Parking;157113;1987;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
62.79326952;Parking;557217;2004;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
79.99269441;Education;95717;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
100.3971023;Education;88486;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
360.5633307;Office;202435;1967;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
170.1570724;Education;64560;1965;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
65.75468437;Education;24643;1982;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
374.0633113;Entertainment/public assembly;179449;1976;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
189.6930048;Education;131710;1991;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
10.94190095;Education;12773;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
4.116379251;Education;4314;1907;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
87.97700752;Education;65907;1964;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
309.3738826;Entertainment/public assembly;254766;1989;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
35.25335876;Education;49078;1914;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
12.82630638;Education;16744;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
49.61461284;Education;75650;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
84.5037225;Education;71224;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
200.6708691;Education;77469;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
130.4031769;Education;126985;1979;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
155.7092826;Education;89770;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
18.77290907;Entertainment/public assembly;20804;1999;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
62.93131049;Education;87673;1960;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
115.8008129;Office;83660;1973;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
125.9503313;Office;118966;1988;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
97.47732324;Education;30543;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
116.9803218;Entertainment/public assembly;72193;2013;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
84.61199476;Entertainment/public assembly;77844;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
192.8560181;Entertainment/public assembly;809530;1958;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
21.36283572;Office;29778;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
99.71331851;Education;71421;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
17.38018101;Education;4583;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
169.5993863;Office;140345;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
31.24821445;Office;42214;1985;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
146.3293665;Office;70832;2014;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
189.1747197;Office;70837;2014;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
42.26642263;Education;12761;1909;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
162.6691984;Office;148101;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
55.17521348;Education;49384;1967;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
70.79735793;Entertainment/public assembly;105505;2008;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
72.87828513;Food sales and service;28862;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
18.87358293;Office;28750;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
94.14790277;Entertainment/public assembly;51920;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
216.8470331;Entertainment/public assembly;230259;1975;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
452.474043;Utility;21958;;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
23.54631057;Lodging/residential;32841;1935;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
36.94124629;Office;33713;1956;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
20.25253335;Entertainment/public assembly;10733;2005;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
15.19060848;Entertainment/public assembly;9666;2005;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
71.30099966;Office;51732;1966;;24.96370238;2.08371163;3.901813688;0.155324992;1011.436563;153.6294302;2.899794591
192.2772003;Public services;90635;2011;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
100.533647;Public services;33743;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
714.9978718;Office;408000;2010;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
39.76070371;Entertainment/public assembly;14913;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
61.54007743;Education;83400;1942;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
55.998742;Public services;22000;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
106.2689461;Education;66200;1950;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
24.79093961;Entertainment/public assembly;39541;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
171.057058;Education;356000;2014;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
127.829912;Education;62800;2014;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
36.47834548;Public services;51176;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
38.7005726;Education;57100;2015;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
24.41762127;Entertainment/public assembly;15950;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
0.795841686;Entertainment/public assembly;194300;1900;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
54.12499658;Office;8637;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
103.6177529;Education;51500;1931;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
15.23363243;Public services;10873;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
11.79540713;Public services;5033;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
3.796115835;Entertainment/public assembly;2067;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
32.21728557;Public services;22000;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
62.25351987;Education;50000;1928;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
5.796471605;Entertainment/public assembly;6625;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
72.20757493;Education;103800;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
1.587314217;Education;225000;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
38.44272261;Entertainment/public assembly;20644;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
21.32059895;Public services;78550;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
40.57117513;Office;16098;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
240.7066991;Office;105000;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
19.11332763;Public services;13100;1929;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
100.7717957;Education;105500;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
35.33359521;Public services;15913;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
36.98189706;Education;37083;1908;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
440.6267282;Education;282200;1928;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
26.96861307;Entertainment/public assembly;11910;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
53.69177894;Education;59200;1959;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
58.89067139;Entertainment/public assembly;45548;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
157.8332589;Education;99325;1927;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
47.86883992;Education;47200;1935;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
1.676425731;Entertainment/public assembly;3133;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
78.20782054;Education;65000;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
637.1012298;Education;288800;1923;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
415.0645397;Education;90400;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
61.30346997;Education;59900;1962;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
49.14248915;Education;57100;1960;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
453.075316;Office;229000;2010;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
37.63272375;Education;43000;1923;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
87.74637896;Entertainment/public assembly;22334;1977;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
81.36048299;Entertainment/public assembly;23803;1969;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
15.54763949;Education;71100;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
13.912451;Entertainment/public assembly;1843;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
218.5557967;Education;158000;1959;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
25.03026436;Lodging/residential;15420;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
41.31890344;Public services;22000;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
125.3909763;Education;77500;1942;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
0.753913646;Lodging/residential;7250;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
32.07690845;Entertainment/public assembly;17709;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
156.2673015;Education;75900;1974;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
20.62459922;Public services;10577;1969;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
102.6092475;Public services;45098;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
146.2438118;Education;83800;1944;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
61.82918132;Education;58908;1910;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
226.9658209;Education;144900;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
119.2964467;Education;99700;1955;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
28.91685966;Education;77500;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
192.7490203;Education;182500;1970;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
4.259078047;Public services;4336;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
2.643279225;Lodging/residential;2000;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
74.5661852;Education;77700;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
7.446290139;Public services;4925;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
57.32197895;Education;69600;1949;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
20.51694758;Public services;13224;1965;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
10.19475974;Public services;21368;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
41.04823958;Education;69300;2017;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
110.2212297;Education;83800;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
1585.227274;Healthcare;819577;1922;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
19.38694956;Public services;9941;1963;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
68.6108711;Entertainment/public assembly;20584;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
78.79642792;Retail;16500;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
17.97291733;Public services;6431;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
38.36315646;Entertainment/public assembly;15960;2005;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
13.59574068;Entertainment/public assembly;5554;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
55.19695934;Education;49100;1911;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
106.9250535;Education;46484;1932;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
331.6497546;Lodging/residential;350000;1949;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
2048.097374;Office;850354;1989;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
947.645949;Office;585955;1942;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
11.70869605;Public services;12506;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
48.96669893;Public services;35241;1978;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
15.08815076;Entertainment/public assembly;7675;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
102.3803711;Education;95100;1927;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
11.18891642;Entertainment/public assembly;1858;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
85.83875414;Education;47984;2002;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
52.77229619;Warehouse/storage;27318;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
20.51980278;Office;13728;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
33.79987897;Public services;18432;1973;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
41.31284065;Entertainment/public assembly;17262;2003;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
236.0086881;Education;104200;2009;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
42.75162833;Public services;30810;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
63.32304978;Education;57165;2014;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
88.14980984;Office;34400;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
82.9102649;Education;87107;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
79.5853473;Education;53000;1912;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
55.64753908;Education;59400;1900;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
22.19050228;Entertainment/public assembly;3545;2000;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
19.38660893;Public services;8925;1912;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
26.67194716;Public services;16768;1980;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
76.10148207;Public services;54061;2006;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
70.340781;Education;62200;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
118.3325074;Education;180000;1939;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
32.78078228;Public services;19315;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
44.01596809;Entertainment/public assembly;12660;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
4.413391453;Public services;2818;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
50.57839248;Education;49500;1962;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
181.3675326;Public services;5783;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
50.74816443;Education;82200;1916;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
14.95263494;Entertainment/public assembly;2347;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
534.7341904;Education;325217;2006;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
5.357332878;Entertainment/public assembly;16098;1929;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
132.4972159;Education;38500;2016;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
80.25294131;Education;64113;1924;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
16.77449442;Entertainment/public assembly;6139;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
93.23747579;Education;110000;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
7.110297351;Warehouse/storage;14839;2005;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
54.50698975;Entertainment/public assembly;36387;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
33.32557049;Education;41329;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
8.928364837;Public services;7079;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
154.0050684;Education;69600;1978;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
162.6005432;Entertainment/public assembly;86120;1926;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
97.9228451;Education;271300;1940;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
327.9846627;Public services;81397;2004;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
29.42980703;Entertainment/public assembly;11274;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
11.06961849;Public services;8726;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
2.161725143;Entertainment/public assembly;969;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
24.78501936;Public services;32527;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
157.6176873;Warehouse/storage;202829;1983;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
106.6708483;Education;101400;1930;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
25.71752851;Public services;14269;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
6.46350148;Entertainment/public assembly;1396;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
13.2773451;Public services;11934;1930;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
38.39507062;Public services;23918;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
16.89884458;Parking;1760;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
333.9317217;Public services;103200;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
67.17136493;Entertainment/public assembly;23055;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
3.209004669;Education;39500;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
57.43604874;Office;29916;2002;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
15.75074698;Lodging/residential;15574;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
42.8179253;Entertainment/public assembly;11651;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
95.85878729;Public services;36562;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
107.6843115;Office;62205;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
74.30258377;Public services;35033;1962;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
31.24228594;Public services;3267;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
99.13700979;Education;70800;1964;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
82.14867381;Education;109000;1940;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
10.37924619;Public services;12945;1960;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
164.9848144;Education;40950;1910;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
236.8354931;Public services;43992;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
61.98385649;Public services;21472;2011;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
733.4586463;Office;328760;1904;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
22.24848547;Lodging/residential;18340;1900;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
163.4360445;Education;116872;1931;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
11.89264541;Entertainment/public assembly;5013;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
160.3878682;Education;155100;1931;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
25.97847301;Public services;24875;1984;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
51.79472216;Public services;16576;1932;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
45.99823958;Healthcare;29192;2014;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
20.12219518;Public services;14125;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
107.5978984;Education;79700;1932;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
24.67044645;Entertainment/public assembly;4589;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
131.1973213;Entertainment/public assembly;36744;2004;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
30.35797785;Public services;17927;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
92.8881576;Education;69400;1959;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
16.02950097;Public services;9226;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
24.79329879;Public services;25000;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
21.18819745;Public services;9816;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
33.34601002;Office;6400;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
38.30302209;Public services;22500;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
149.3325882;Public services;47439;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
60.56428376;Office;40000;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
24.37640485;Public services;13044;1913;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
42.16663051;Public services;24618;;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
171.2342132;Education;170000;1956;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
91.26192325;Education;69400;1911;;15.50251797;4.079235342;8.285693092;0.895979554;1018.052063;184.2959215;3.905432756
